hand,value,handtype,score
"('02C', '03C', '11C', '12C', '13D')",13.131319999999997,0,294348.0
"('08C', '09C', '10C', '12C', '13D')",13.13098,0,293956.0
"('07C', '09C', '10C', '12C', '13D')",13.130969999999998,0,293563.0
"('06C', '09C', '10C', '12C', '13D')",13.130959999999998,0,293171.0
"('05C', '09C', '10C', '12C', '13D')",13.130949999999999,0,292778.0
"('04C', '09C', '10C', '12C', '13D')",13.130939999999999,0,292386.0
"('03C', '09C', '10C', '12C', '13D')",13.13093,0,291993.0
"('02C', '09C', '10C', '12C', '13D')",13.130919999999998,0,291601.0
"('07C', '08C', '10C', '12C', '13D')",13.130869999999998,0,291208.0
"('06C', '08C', '10C', '12C', '13D')",13.130859999999998,0,290816.0
"('05C', '08C', '10C', '12C', '13D')",13.130849999999999,0,290423.0
"('04C', '08C', '10C', '12C', '13D')",13.13084,0,290031.0
"('03C', '08C', '10C', '12C', '13D')",13.13083,0,289639.0
"('02C', '08C', '10C', '12C', '13D')",13.130819999999998,0,289246.0
"('06C', '07C', '10C', '12C', '13D')",13.130759999999999,0,288854.0
"('05C', '07C', '10C', '12C', '13D')",13.130749999999999,0,288461.0
"('04C', '07C', '10C', '12C', '13D')",13.13074,0,288069.0
"('03C', '07C', '10C', '12C', '13D')",13.13073,0,287676.0
"('02C', '07C', '10C', '12C', '13D')",13.130719999999998,0,287284.0
"('05C', '06C', '10C', '12C', '13D')",13.13065,0,286891.0
"('04C', '06C', '10C', '12C', '13D')",13.13064,0,286499.0
"('03C', '06C', '10C', '12C', '13D')",13.13063,0,286106.0
"('02C', '06C', '10C', '12C', '13D')",13.130619999999999,0,285714.0
"('04C', '05C', '10C', '12C', '13D')",13.13054,0,285321.0
"('03C', '05C', '10C', '12C', '13D')",13.13053,0,284929.0
"('02C', '05C', '10C', '12C', '13D')",13.130519999999999,0,284537.0
"('03C', '04C', '10C', '12C', '13D')",13.13043,0,284144.0
"('02C', '04C', '10C', '12C', '13D')",13.130419999999999,0,283752.0
"('02C', '03C', '10C', '12C', '13D')",13.130319999999998,0,283359.0
"('07C', '08C', '09C', '12C', '13D')",13.129869999999999,0,282967.0
"('06C', '08C', '09C', '12C', '13D')",13.129859999999999,0,282574.0
"('05C', '08C', '09C', '12C', '13D')",13.12985,0,282182.0
"('04C', '08C', '09C', '12C', '13D')",13.12984,0,281789.0
"('03C', '08C', '09C', '12C', '13D')",13.12983,0,281397.0
"('02C', '08C', '09C', '12C', '13D')",13.129819999999999,0,281004.0
"('06C', '07C', '09C', '12C', '13D')",13.12976,0,280612.0
"('05C', '07C', '09C', '12C', '13D')",13.12975,0,280219.0
"('04C', '07C', '09C', '12C', '13D')",13.12974,0,279827.0
"('03C', '07C', '09C', '12C', '13D')",13.12973,0,279434.0
"('02C', '07C', '09C', '12C', '13D')",13.129719999999999,0,279042.0
"('05C', '06C', '09C', '12C', '13D')",13.12965,0,278650.0
"('04C', '06C', '09C', '12C', '13D')",13.12964,0,278257.0
"('03C', '06C', '09C', '12C', '13D')",13.12963,0,277865.0
"('02C', '06C', '09C', '12C', '13D')",13.12962,0,277472.0
"('04C', '05C', '09C', '12C', '13D')",13.12954,0,277080.0
"('03C', '05C', '09C', '12C', '13D')",13.12953,0,276687.0
"('02C', '05C', '09C', '12C', '13D')",13.12952,0,276295.0
"('03C', '04C', '09C', '12C', '13D')",13.129430000000001,0,275902.0
"('02C', '04C', '09C', '12C', '13D')",13.12942,0,275510.0
"('02C', '03C', '09C', '12C', '13D')",13.129319999999998,0,275117.0
"('06C', '07C', '08C', '12C', '13D')",13.128759999999998,0,274725.0
"('05C', '07C', '08C', '12C', '13D')",13.128749999999998,0,274332.0
"('04C', '07C', '08C', '12C', '13D')",13.128739999999999,0,273940.0
"('03C', '07C', '08C', '12C', '13D')",13.12873,0,273547.0
"('02C', '07C', '08C', '12C', '13D')",13.128719999999998,0,273155.0
"('05C', '06C', '08C', '12C', '13D')",13.128649999999999,0,272763.0
"('04C', '06C', '08C', '12C', '13D')",13.128639999999999,0,272370.0
"('03C', '06C', '08C', '12C', '13D')",13.12863,0,271978.0
"('02C', '06C', '08C', '12C', '13D')",13.128619999999998,0,271585.0
"('04C', '05C', '08C', '12C', '13D')",13.12854,0,271193.0
"('03C', '05C', '08C', '12C', '13D')",13.12853,0,270800.0
"('02C', '05C', '08C', '12C', '13D')",13.128519999999998,0,270408.0
"('03C', '04C', '08C', '12C', '13D')",13.12843,0,270015.0
"('02C', '04C', '08C', '12C', '13D')",13.128419999999998,0,269623.0
"('02C', '03C', '08C', '12C', '13D')",13.128319999999997,0,269230.0
"('05C', '06C', '07C', '12C', '13D')",13.12765,0,268838.0
"('04C', '06C', '07C', '12C', '13D')",13.12764,0,268445.0
"('03C', '06C', '07C', '12C', '13D')",13.12763,0,268053.0
"('02C', '06C', '07C', '12C', '13D')",13.127619999999999,0,267661.0
"('04C', '05C', '07C', '12C', '13D')",13.12754,0,267268.0
"('03C', '05C', '07C', '12C', '13D')",13.12753,0,266876.0
"('02C', '05C', '07C', '12C', '13D')",13.127519999999999,0,266483.0
"('03C', '04C', '07C', '12C', '13D')",13.12743,0,266091.0
"('02C', '04C', '07C', '12C', '13D')",13.127419999999999,0,265698.0
"('02C', '03C', '07C', '12C', '13D')",13.127319999999997,0,265306.0
"('04C', '05C', '06C', '12C', '13D')",13.12654,0,264913.0
"('03C', '05C', '06C', '12C', '13D')",13.12653,0,264521.0
"('02C', '05C', '06C', '12C', '13D')",13.12652,0,264128.0
"('03C', '04C', '06C', '12C', '13D')",13.126430000000001,0,263736.0
"('02C', '04C', '06C', '12C', '13D')",13.12642,0,263343.0
"('02C', '03C', '06C', '12C', '13D')",13.126319999999998,0,262951.0
"('03C', '04C', '05C', '12C', '13D')",13.125430000000001,0,262558.0
"('02C', '04C', '05C', '12C', '13D')",13.12542,0,262166.0
"('02C', '03C', '05C', '12C', '13D')",13.125319999999999,0,261774.0
"('02C', '03C', '04C', '12C', '13D')",13.124319999999997,0,261381.0
"('08C', '09C', '10C', '11C', '13D')",13.12098,0,260989.0
"('07C', '09C', '10C', '11C', '13D')",13.120969999999998,0,260596.0
"('06C', '09C', '10C', '11C', '13D')",13.120959999999998,0,260204.0
"('05C', '09C', '10C', '11C', '13D')",13.120949999999999,0,259811.0
"('04C', '09C', '10C', '11C', '13D')",13.12094,0,259419.0
"('03C', '09C', '10C', '11C', '13D')",13.12093,0,259026.0
"('02C', '09C', '10C', '11C', '13D')",13.120919999999998,0,258634.0
"('07C', '08C', '10C', '11C', '13D')",13.120869999999998,0,258241.0
"('06C', '08C', '10C', '11C', '13D')",13.120859999999999,0,257849.0
"('05C', '08C', '10C', '11C', '13D')",13.120849999999999,0,257456.0
"('04C', '08C', '10C', '11C', '13D')",13.12084,0,257064.0
"('03C', '08C', '10C', '11C', '13D')",13.12083,0,256672.0
"('02C', '08C', '10C', '11C', '13D')",13.120819999999998,0,256279.0
"('06C', '07C', '10C', '11C', '13D')",13.120759999999999,0,255887.0
"('05C', '07C', '10C', '11C', '13D')",13.12075,0,255494.0
"('04C', '07C', '10C', '11C', '13D')",13.12074,0,255102.0
"('03C', '07C', '10C', '11C', '13D')",13.12073,0,254709.0
"('02C', '07C', '10C', '11C', '13D')",13.120719999999999,0,254317.0
"('05C', '06C', '10C', '11C', '13D')",13.12065,0,253924.0
"('04C', '06C', '10C', '11C', '13D')",13.12064,0,253532.0
"('03C', '06C', '10C', '11C', '13D')",13.12063,0,253139.0
"('02C', '06C', '10C', '11C', '13D')",13.120619999999999,0,252747.0
"('04C', '05C', '10C', '11C', '13D')",13.12054,0,252354.0
"('03C', '05C', '10C', '11C', '13D')",13.12053,0,251962.0
"('02C', '05C', '10C', '11C', '13D')",13.120519999999999,0,251569.0
"('03C', '04C', '10C', '11C', '13D')",13.12043,0,251177.0
"('02C', '04C', '10C', '11C', '13D')",13.12042,0,250785.0
"('02C', '03C', '10C', '11C', '13D')",13.120319999999998,0,250392.0
"('07C', '08C', '09C', '11C', '13D')",13.119869999999999,0,250000.0
"('06C', '08C', '09C', '11C', '13D')",13.11986,0,249607.0
"('05C', '08C', '09C', '11C', '13D')",13.11985,0,249215.0
"('04C', '08C', '09C', '11C', '13D')",13.11984,0,248822.0
"('03C', '08C', '09C', '11C', '13D')",13.11983,0,248430.0
"('02C', '08C', '09C', '11C', '13D')",13.119819999999999,0,248037.0
"('06C', '07C', '09C', '11C', '13D')",13.11976,0,247645.0
"('05C', '07C', '09C', '11C', '13D')",13.11975,0,247252.0
"('04C', '07C', '09C', '11C', '13D')",13.11974,0,246860.0
"('03C', '07C', '09C', '11C', '13D')",13.11973,0,246467.0
"('02C', '07C', '09C', '11C', '13D')",13.11972,0,246075.0
"('05C', '06C', '09C', '11C', '13D')",13.11965,0,245683.0
"('04C', '06C', '09C', '11C', '13D')",13.11964,0,245290.0
"('03C', '06C', '09C', '11C', '13D')",13.11963,0,244898.0
"('02C', '06C', '09C', '11C', '13D')",13.11962,0,244505.0
"('04C', '05C', '09C', '11C', '13D')",13.11954,0,244113.0
"('03C', '05C', '09C', '11C', '13D')",13.119530000000001,0,243720.0
"('02C', '05C', '09C', '11C', '13D')",13.11952,0,243328.0
"('03C', '04C', '09C', '11C', '13D')",13.119430000000001,0,242935.0
"('02C', '04C', '09C', '11C', '13D')",13.11942,0,242543.0
"('02C', '03C', '09C', '11C', '13D')",13.119319999999998,0,242150.0
"('06C', '07C', '08C', '11C', '13D')",13.118759999999998,0,241758.0
"('05C', '07C', '08C', '11C', '13D')",13.118749999999999,0,241365.0
"('04C', '07C', '08C', '11C', '13D')",13.118739999999999,0,240973.0
"('03C', '07C', '08C', '11C', '13D')",13.11873,0,240580.0
"('02C', '07C', '08C', '11C', '13D')",13.118719999999998,0,240188.0
"('05C', '06C', '08C', '11C', '13D')",13.118649999999999,0,239796.0
"('04C', '06C', '08C', '11C', '13D')",13.11864,0,239403.0
"('03C', '06C', '08C', '11C', '13D')",13.11863,0,239011.0
"('02C', '06C', '08C', '11C', '13D')",13.118619999999998,0,238618.0
"('04C', '05C', '08C', '11C', '13D')",13.11854,0,238226.0
"('03C', '05C', '08C', '11C', '13D')",13.11853,0,237833.0
"('02C', '05C', '08C', '11C', '13D')",13.118519999999998,0,237441.0
"('03C', '04C', '08C', '11C', '13D')",13.11843,0,237048.0
"('02C', '04C', '08C', '11C', '13D')",13.118419999999999,0,236656.0
"('02C', '03C', '08C', '11C', '13D')",13.118319999999997,0,236263.0
"('05C', '06C', '07C', '11C', '13D')",13.11765,0,235871.0
"('04C', '06C', '07C', '11C', '13D')",13.11764,0,235478.0
"('03C', '06C', '07C', '11C', '13D')",13.11763,0,235086.0
"('02C', '06C', '07C', '11C', '13D')",13.117619999999999,0,234693.0
"('04C', '05C', '07C', '11C', '13D')",13.11754,0,234301.0
"('03C', '05C', '07C', '11C', '13D')",13.11753,0,233909.0
"('02C', '05C', '07C', '11C', '13D')",13.117519999999999,0,233516.0
"('03C', '04C', '07C', '11C', '13D')",13.11743,0,233124.0
"('02C', '04C', '07C', '11C', '13D')",13.11742,0,232731.0
"('02C', '03C', '07C', '11C', '13D')",13.117319999999998,0,232339.0
"('04C', '05C', '06C', '11C', '13D')",13.11654,0,231946.0
"('03C', '05C', '06C', '11C', '13D')",13.116530000000001,0,231554.0
"('02C', '05C', '06C', '11C', '13D')",13.11652,0,231161.0
"('03C', '04C', '06C', '11C', '13D')",13.116430000000001,0,230769.0
"('02C', '04C', '06C', '11C', '13D')",13.11642,0,230376.0
"('02C', '03C', '06C', '11C', '13D')",13.116319999999998,0,229984.0
"('03C', '04C', '05C', '11C', '13D')",13.115430000000002,0,229591.0
"('02C', '04C', '05C', '11C', '13D')",13.11542,0,229199.0
"('02C', '03C', '05C', '11C', '13D')",13.115319999999999,0,228807.0
"('02C', '03C', '04C', '11C', '13D')",13.114319999999998,0,228414.0
"('07C', '08C', '09C', '10C', '13D')",13.109869999999999,0,228022.0
"('06C', '08C', '09C', '10C', '13D')",13.10986,0,227629.0
"('05C', '08C', '09C', '10C', '13D')",13.10985,0,227237.0
"('04C', '08C', '09C', '10C', '13D')",13.10984,0,226844.0
"('03C', '08C', '09C', '10C', '13D')",13.10983,0,226452.0
"('02C', '08C', '09C', '10C', '13D')",13.10982,0,226059.0
"('06C', '07C', '09C', '10C', '13D')",13.10976,0,225667.0
"('05C', '07C', '09C', '10C', '13D')",13.10975,0,225274.0
"('04C', '07C', '09C', '10C', '13D')",13.10974,0,224882.0
"('03C', '07C', '09C', '10C', '13D')",13.10973,0,224489.0
"('02C', '07C', '09C', '10C', '13D')",13.10972,0,224097.0
"('05C', '06C', '09C', '10C', '13D')",13.10965,0,223704.0
"('04C', '06C', '09C', '10C', '13D')",13.10964,0,223312.0
"('03C', '06C', '09C', '10C', '13D')",13.109630000000001,0,222920.0
"('02C', '06C', '09C', '10C', '13D')",13.10962,0,222527.0
"('04C', '05C', '09C', '10C', '13D')",13.10954,0,222135.0
"('03C', '05C', '09C', '10C', '13D')",13.109530000000001,0,221742.0
"('02C', '05C', '09C', '10C', '13D')",13.10952,0,221350.0
"('03C', '04C', '09C', '10C', '13D')",13.109430000000001,0,220957.0
"('02C', '04C', '09C', '10C', '13D')",13.10942,0,220565.0
"('02C', '03C', '09C', '10C', '13D')",13.109319999999999,0,220172.0
"('06C', '07C', '08C', '10C', '13D')",13.108759999999998,0,219780.0
"('05C', '07C', '08C', '10C', '13D')",13.108749999999999,0,219387.0
"('04C', '07C', '08C', '10C', '13D')",13.10874,0,218995.0
"('03C', '07C', '08C', '10C', '13D')",13.10873,0,218602.0
"('02C', '07C', '08C', '10C', '13D')",13.108719999999998,0,218210.0
"('05C', '06C', '08C', '10C', '13D')",13.108649999999999,0,217818.0
"('04C', '06C', '08C', '10C', '13D')",13.10864,0,217425.0
"('03C', '06C', '08C', '10C', '13D')",13.10863,0,217033.0
"('02C', '06C', '08C', '10C', '13D')",13.108619999999998,0,216640.0
"('04C', '05C', '08C', '10C', '13D')",13.10854,0,216248.0
"('03C', '05C', '08C', '10C', '13D')",13.10853,0,215855.0
"('02C', '05C', '08C', '10C', '13D')",13.108519999999999,0,215463.0
"('03C', '04C', '08C', '10C', '13D')",13.10843,0,215070.0
"('02C', '04C', '08C', '10C', '13D')",13.108419999999999,0,214678.0
"('02C', '03C', '08C', '10C', '13D')",13.108319999999997,0,214285.0
"('05C', '06C', '07C', '10C', '13D')",13.10765,0,213893.0
"('04C', '06C', '07C', '10C', '13D')",13.10764,0,213500.0
"('03C', '06C', '07C', '10C', '13D')",13.10763,0,213108.0
"('02C', '06C', '07C', '10C', '13D')",13.107619999999999,0,212715.0
"('04C', '05C', '07C', '10C', '13D')",13.10754,0,212323.0
"('03C', '05C', '07C', '10C', '13D')",13.10753,0,211931.0
"('02C', '05C', '07C', '10C', '13D')",13.10752,0,211538.0
"('03C', '04C', '07C', '10C', '13D')",13.10743,0,211146.0
"('02C', '04C', '07C', '10C', '13D')",13.10742,0,210753.0
"('02C', '03C', '07C', '10C', '13D')",13.107319999999998,0,210361.0
"('04C', '05C', '06C', '10C', '13D')",13.10654,0,209968.0
"('03C', '05C', '06C', '10C', '13D')",13.106530000000001,0,209576.0
"('02C', '05C', '06C', '10C', '13D')",13.10652,0,209183.0
"('03C', '04C', '06C', '10C', '13D')",13.106430000000001,0,208791.0
"('02C', '04C', '06C', '10C', '13D')",13.10642,0,208398.0
"('02C', '03C', '06C', '10C', '13D')",13.106319999999998,0,208006.0
"('03C', '04C', '05C', '10C', '13D')",13.105430000000002,0,207613.0
"('02C', '04C', '05C', '10C', '13D')",13.10542,0,207221.0
"('02C', '03C', '05C', '10C', '13D')",13.105319999999999,0,206829.0
"('02C', '03C', '04C', '10C', '13D')",13.104319999999998,0,206436.0
"('06C', '07C', '08C', '09C', '13D')",13.098759999999999,0,206044.0
"('05C', '07C', '08C', '09C', '13D')",13.098749999999999,0,205651.0
"('04C', '07C', '08C', '09C', '13D')",13.09874,0,205259.0
"('03C', '07C', '08C', '09C', '13D')",13.09873,0,204866.0
"('02C', '07C', '08C', '09C', '13D')",13.098719999999998,0,204474.0
"('05C', '06C', '08C', '09C', '13D')",13.09865,0,204081.0
"('04C', '06C', '08C', '09C', '13D')",13.09864,0,203689.0
"('03C', '06C', '08C', '09C', '13D')",13.09863,0,203296.0
"('02C', '06C', '08C', '09C', '13D')",13.098619999999999,0,202904.0
"('04C', '05C', '08C', '09C', '13D')",13.09854,0,202511.0
"('03C', '05C', '08C', '09C', '13D')",13.09853,0,202119.0
"('02C', '05C', '08C', '09C', '13D')",13.098519999999999,0,201726.0
"('03C', '04C', '08C', '09C', '13D')",13.09843,0,201334.0
"('02C', '04C', '08C', '09C', '13D')",13.098419999999999,0,200942.0
"('02C', '03C', '08C', '09C', '13D')",13.098319999999998,0,200549.0
"('05C', '06C', '07C', '09C', '13D')",13.09765,0,200157.0
"('04C', '06C', '07C', '09C', '13D')",13.09764,0,199764.0
"('03C', '06C', '07C', '09C', '13D')",13.09763,0,199372.0
"('02C', '06C', '07C', '09C', '13D')",13.09762,0,198979.0
"('04C', '05C', '07C', '09C', '13D')",13.09754,0,198587.0
"('03C', '05C', '07C', '09C', '13D')",13.09753,0,198194.0
"('02C', '05C', '07C', '09C', '13D')",13.09752,0,197802.0
"('03C', '04C', '07C', '09C', '13D')",13.097430000000001,0,197409.0
"('02C', '04C', '07C', '09C', '13D')",13.09742,0,197017.0
"('02C', '03C', '07C', '09C', '13D')",13.097319999999998,0,196624.0
"('04C', '05C', '06C', '09C', '13D')",13.096540000000001,0,196232.0
"('03C', '05C', '06C', '09C', '13D')",13.096530000000001,0,195839.0
"('02C', '05C', '06C', '09C', '13D')",13.09652,0,195447.0
"('03C', '04C', '06C', '09C', '13D')",13.096430000000002,0,195055.0
"('02C', '04C', '06C', '09C', '13D')",13.09642,0,194662.0
"('02C', '03C', '06C', '09C', '13D')",13.096319999999999,0,194270.0
"('03C', '04C', '05C', '09C', '13D')",13.095430000000002,0,193877.0
"('02C', '04C', '05C', '09C', '13D')",13.09542,0,193485.0
"('02C', '03C', '05C', '09C', '13D')",13.09532,0,193092.0
"('02C', '03C', '04C', '09C', '13D')",13.094319999999998,0,192700.0
"('05C', '06C', '07C', '08C', '13D')",13.08765,0,192307.0
"('04C', '06C', '07C', '08C', '13D')",13.08764,0,191915.0
"('03C', '06C', '07C', '08C', '13D')",13.08763,0,191522.0
"('02C', '06C', '07C', '08C', '13D')",13.08762,0,191130.0
"('04C', '05C', '07C', '08C', '13D')",13.08754,0,190737.0
"('03C', '05C', '07C', '08C', '13D')",13.087530000000001,0,190345.0
"('02C', '05C', '07C', '08C', '13D')",13.08752,0,189953.0
"('03C', '04C', '07C', '08C', '13D')",13.087430000000001,0,189560.0
"('02C', '04C', '07C', '08C', '13D')",13.08742,0,189168.0
"('02C', '03C', '07C', '08C', '13D')",13.087319999999998,0,188775.0
"('04C', '05C', '06C', '08C', '13D')",13.086540000000001,0,188383.0
"('03C', '05C', '06C', '08C', '13D')",13.086530000000002,0,187990.0
"('02C', '05C', '06C', '08C', '13D')",13.08652,0,187598.0
"('03C', '04C', '06C', '08C', '13D')",13.086430000000002,0,187205.0
"('02C', '04C', '06C', '08C', '13D')",13.08642,0,186813.0
"('02C', '03C', '06C', '08C', '13D')",13.086319999999999,0,186420.0
"('03C', '04C', '05C', '08C', '13D')",13.085430000000002,0,186028.0
"('02C', '04C', '05C', '08C', '13D')",13.085420000000001,0,185635.0
"('02C', '03C', '05C', '08C', '13D')",13.08532,0,185243.0
"('02C', '03C', '04C', '08C', '13D')",13.084319999999998,0,184850.0
"('04C', '05C', '06C', '07C', '13D')",13.076540000000001,0,184458.0
"('03C', '05C', '06C', '07C', '13D')",13.076530000000002,0,184066.0
"('02C', '05C', '06C', '07C', '13D')",13.07652,0,183673.0
"('03C', '04C', '06C', '07C', '13D')",13.076430000000002,0,183281.0
"('02C', '04C', '06C', '07C', '13D')",13.07642,0,182888.0
"('02C', '03C', '06C', '07C', '13D')",13.076319999999999,0,182496.0
"('03C', '04C', '05C', '07C', '13D')",13.075430000000003,0,182103.0
"('02C', '04C', '05C', '07C', '13D')",13.075420000000001,0,181711.0
"('02C', '03C', '05C', '07C', '13D')",13.07532,0,181318.0
"('02C', '03C', '04C', '07C', '13D')",13.074319999999998,0,180926.0
"('03C', '04C', '05C', '06C', '13D')",13.065430000000003,0,180533.0
"('02C', '04C', '05C', '06C', '13D')",13.065420000000001,0,180141.0
"('02C', '03C', '05C', '06C', '13D')",13.06532,0,179748.0
"('02C', '03C', '04C', '06C', '13D')",13.064319999999999,0,179356.0
"('02C', '03C', '04C', '05C', '13D')",13.054319999999999,0,178964.0
"('07C', '09C', '10C', '11C', '12D')",12.120969999999998,0,178571.0
"('06C', '09C', '10C', '11C', '12D')",12.120959999999998,0,178179.0
"('05C', '09C', '10C', '11C', '12D')",12.120949999999999,0,177786.0
"('04C', '09C', '10C', '11C', '12D')",12.12094,0,177394.0
"('03C', '09C', '10C', '11C', '12D')",12.12093,0,177001.0
"('02C', '09C', '10C', '11C', '12D')",12.120919999999998,0,176609.0
"('07C', '08C', '10C', '11C', '12D')",12.120869999999998,0,176216.0
"('06C', '08C', '10C', '11C', '12D')",12.120859999999999,0,175824.0
"('05C', '08C', '10C', '11C', '12D')",12.120849999999999,0,175431.0
"('04C', '08C', '10C', '11C', '12D')",12.12084,0,175039.0
"('03C', '08C', '10C', '11C', '12D')",12.12083,0,174646.0
"('02C', '08C', '10C', '11C', '12D')",12.120819999999998,0,174254.0
"('06C', '07C', '10C', '11C', '12D')",12.120759999999999,0,173861.0
"('05C', '07C', '10C', '11C', '12D')",12.12075,0,173469.0
"('04C', '07C', '10C', '11C', '12D')",12.12074,0,173077.0
"('03C', '07C', '10C', '11C', '12D')",12.12073,0,172684.0
"('02C', '07C', '10C', '11C', '12D')",12.120719999999999,0,172292.0
"('05C', '06C', '10C', '11C', '12D')",12.12065,0,171899.0
"('04C', '06C', '10C', '11C', '12D')",12.12064,0,171507.0
"('03C', '06C', '10C', '11C', '12D')",12.12063,0,171114.0
"('02C', '06C', '10C', '11C', '12D')",12.120619999999999,0,170722.0
"('04C', '05C', '10C', '11C', '12D')",12.12054,0,170329.0
"('03C', '05C', '10C', '11C', '12D')",12.12053,0,169937.0
"('02C', '05C', '10C', '11C', '12D')",12.120519999999999,0,169544.0
"('03C', '04C', '10C', '11C', '12D')",12.12043,0,169152.0
"('02C', '04C', '10C', '11C', '12D')",12.12042,0,168759.0
"('02C', '03C', '10C', '11C', '12D')",12.120319999999998,0,168367.0
"('07C', '08C', '09C', '11C', '12D')",12.119869999999999,0,167974.0
"('06C', '08C', '09C', '11C', '12D')",12.11986,0,167582.0
"('05C', '08C', '09C', '11C', '12D')",12.11985,0,167190.0
"('04C', '08C', '09C', '11C', '12D')",12.11984,0,166797.0
"('03C', '08C', '09C', '11C', '12D')",12.11983,0,166405.0
"('02C', '08C', '09C', '11C', '12D')",12.119819999999999,0,166012.0
"('06C', '07C', '09C', '11C', '12D')",12.11976,0,165620.0
"('05C', '07C', '09C', '11C', '12D')",12.11975,0,165227.0
"('04C', '07C', '09C', '11C', '12D')",12.11974,0,164835.0
"('03C', '07C', '09C', '11C', '12D')",12.11973,0,164442.0
"('02C', '07C', '09C', '11C', '12D')",12.11972,0,164050.0
"('05C', '06C', '09C', '11C', '12D')",12.11965,0,163657.0
"('04C', '06C', '09C', '11C', '12D')",12.11964,0,163265.0
"('03C', '06C', '09C', '11C', '12D')",12.11963,0,162872.0
"('02C', '06C', '09C', '11C', '12D')",12.11962,0,162480.0
"('04C', '05C', '09C', '11C', '12D')",12.11954,0,162088.0
"('03C', '05C', '09C', '11C', '12D')",12.119530000000001,0,161695.0
"('02C', '05C', '09C', '11C', '12D')",12.11952,0,161303.0
"('03C', '04C', '09C', '11C', '12D')",12.119430000000001,0,160910.0
"('02C', '04C', '09C', '11C', '12D')",12.11942,0,160518.0
"('02C', '03C', '09C', '11C', '12D')",12.119319999999998,0,160125.0
"('06C', '07C', '08C', '11C', '12D')",12.118759999999998,0,159733.0
"('05C', '07C', '08C', '11C', '12D')",12.118749999999999,0,159340.0
"('04C', '07C', '08C', '11C', '12D')",12.118739999999999,0,158948.0
"('03C', '07C', '08C', '11C', '12D')",12.11873,0,158555.0
"('02C', '07C', '08C', '11C', '12D')",12.118719999999998,0,158163.0
"('05C', '06C', '08C', '11C', '12D')",12.118649999999999,0,157770.0
"('04C', '06C', '08C', '11C', '12D')",12.11864,0,157378.0
"('03C', '06C', '08C', '11C', '12D')",12.11863,0,156985.0
"('02C', '06C', '08C', '11C', '12D')",12.118619999999998,0,156593.0
"('04C', '05C', '08C', '11C', '12D')",12.11854,0,156201.0
"('03C', '05C', '08C', '11C', '12D')",12.11853,0,155808.0
"('02C', '05C', '08C', '11C', '12D')",12.118519999999998,0,155416.0
"('03C', '04C', '08C', '11C', '12D')",12.11843,0,155023.0
"('02C', '04C', '08C', '11C', '12D')",12.118419999999999,0,154631.0
"('02C', '03C', '08C', '11C', '12D')",12.118319999999997,0,154238.0
"('05C', '06C', '07C', '11C', '12D')",12.11765,0,153846.0
"('04C', '06C', '07C', '11C', '12D')",12.11764,0,153453.0
"('03C', '06C', '07C', '11C', '12D')",12.11763,0,153061.0
"('02C', '06C', '07C', '11C', '12D')",12.117619999999999,0,152668.0
"('04C', '05C', '07C', '11C', '12D')",12.11754,0,152276.0
"('03C', '05C', '07C', '11C', '12D')",12.11753,0,151883.0
"('02C', '05C', '07C', '11C', '12D')",12.117519999999999,0,151491.0
"('03C', '04C', '07C', '11C', '12D')",12.11743,0,151099.0
"('02C', '04C', '07C', '11C', '12D')",12.11742,0,150706.0
"('02C', '03C', '07C', '11C', '12D')",12.117319999999998,0,150314.0
"('04C', '05C', '06C', '11C', '12D')",12.11654,0,149921.0
"('03C', '05C', '06C', '11C', '12D')",12.116530000000001,0,149529.0
"('02C', '05C', '06C', '11C', '12D')",12.11652,0,149136.0
"('03C', '04C', '06C', '11C', '12D')",12.116430000000001,0,148744.0
"('02C', '04C', '06C', '11C', '12D')",12.11642,0,148351.0
"('02C', '03C', '06C', '11C', '12D')",12.116319999999998,0,147959.0
"('03C', '04C', '05C', '11C', '12D')",12.115430000000002,0,147566.0
"('02C', '04C', '05C', '11C', '12D')",12.11542,0,147174.0
"('02C', '03C', '05C', '11C', '12D')",12.115319999999999,0,146781.0
"('02C', '03C', '04C', '11C', '12D')",12.114319999999998,0,146389.0
"('07C', '08C', '09C', '10C', '12D')",12.109869999999999,0,145996.0
"('06C', '08C', '09C', '10C', '12D')",12.10986,0,145604.0
"('05C', '08C', '09C', '10C', '12D')",12.10985,0,145212.0
"('04C', '08C', '09C', '10C', '12D')",12.10984,0,144819.0
"('03C', '08C', '09C', '10C', '12D')",12.10983,0,144427.0
"('02C', '08C', '09C', '10C', '12D')",12.10982,0,144034.0
"('06C', '07C', '09C', '10C', '12D')",12.10976,0,143642.0
"('05C', '07C', '09C', '10C', '12D')",12.10975,0,143249.0
"('04C', '07C', '09C', '10C', '12D')",12.10974,0,142857.0
"('03C', '07C', '09C', '10C', '12D')",12.10973,0,142464.0
"('02C', '07C', '09C', '10C', '12D')",12.10972,0,142072.0
"('05C', '06C', '09C', '10C', '12D')",12.10965,0,141679.0
"('04C', '06C', '09C', '10C', '12D')",12.10964,0,141287.0
"('03C', '06C', '09C', '10C', '12D')",12.109630000000001,0,140894.0
"('02C', '06C', '09C', '10C', '12D')",12.10962,0,140502.0
"('04C', '05C', '09C', '10C', '12D')",12.10954,0,140110.0
"('03C', '05C', '09C', '10C', '12D')",12.109530000000001,0,139717.0
"('02C', '05C', '09C', '10C', '12D')",12.10952,0,139325.0
