hand,value,handtype,score
"('05C', '06C', '09C')",9.065000000000001,0,130271.0
"('05C', '06C', '09D')",9.065000000000001,0,130271.0
"('05C', '06C', '09H')",9.065000000000001,0,130271.0
"('05C', '06C', '09S')",9.065000000000001,0,130271.0
"('05C', '06D', '09C')",9.065000000000001,0,130271.0
"('05C', '06D', '09D')",9.065000000000001,0,130271.0
"('05C', '06D', '09H')",9.065000000000001,0,130271.0
"('05C', '06D', '09S')",9.065000000000001,0,130271.0
"('05C', '06H', '09C')",9.065000000000001,0,130271.0
"('05C', '06H', '09D')",9.065000000000001,0,130271.0
"('05C', '06H', '09H')",9.065000000000001,0,130271.0
"('05C', '06H', '09S')",9.065000000000001,0,130271.0
"('05C', '06S', '09C')",9.065000000000001,0,130271.0
"('05C', '06S', '09D')",9.065000000000001,0,130271.0
"('05C', '06S', '09H')",9.065000000000001,0,130271.0
"('05C', '06S', '09S')",9.065000000000001,0,130271.0
"('05D', '06C', '09C')",9.065000000000001,0,130271.0
"('05D', '06C', '09D')",9.065000000000001,0,130271.0
"('05D', '06C', '09H')",9.065000000000001,0,130271.0
"('05D', '06C', '09S')",9.065000000000001,0,130271.0
"('05D', '06D', '09C')",9.065000000000001,0,130271.0
"('05D', '06D', '09D')",9.065000000000001,0,130271.0
"('05D', '06D', '09H')",9.065000000000001,0,130271.0
"('05D', '06D', '09S')",9.065000000000001,0,130271.0
"('05D', '06H', '09C')",9.065000000000001,0,130271.0
"('05D', '06H', '09D')",9.065000000000001,0,130271.0
"('05D', '06H', '09H')",9.065000000000001,0,130271.0
"('05D', '06H', '09S')",9.065000000000001,0,130271.0
"('05D', '06S', '09C')",9.065000000000001,0,130271.0
"('05D', '06S', '09D')",9.065000000000001,0,130271.0
"('05D', '06S', '09H')",9.065000000000001,0,130271.0
"('05D', '06S', '09S')",9.065000000000001,0,130271.0
"('05H', '06C', '09C')",9.065000000000001,0,130271.0
"('05H', '06C', '09D')",9.065000000000001,0,130271.0
"('05H', '06C', '09H')",9.065000000000001,0,130271.0
"('05H', '06C', '09S')",9.065000000000001,0,130271.0
"('05H', '06D', '09C')",9.065000000000001,0,130271.0
"('05H', '06D', '09D')",9.065000000000001,0,130271.0
"('05H', '06D', '09H')",9.065000000000001,0,130271.0
"('05H', '06D', '09S')",9.065000000000001,0,130271.0
"('05H', '06H', '09C')",9.065000000000001,0,130271.0
"('05H', '06H', '09D')",9.065000000000001,0,130271.0
"('05H', '06H', '09H')",9.065000000000001,0,130271.0
"('05H', '06H', '09S')",9.065000000000001,0,130271.0
"('05H', '06S', '09C')",9.065000000000001,0,130271.0
"('05H', '06S', '09D')",9.065000000000001,0,130271.0
"('05H', '06S', '09H')",9.065000000000001,0,130271.0
"('05H', '06S', '09S')",9.065000000000001,0,130271.0
"('05S', '06C', '09C')",9.065000000000001,0,130271.0
"('05S', '06C', '09D')",9.065000000000001,0,130271.0
"('05S', '06C', '09H')",9.065000000000001,0,130271.0
"('05S', '06C', '09S')",9.065000000000001,0,130271.0
"('05S', '06D', '09C')",9.065000000000001,0,130271.0
"('05S', '06D', '09D')",9.065000000000001,0,130271.0
"('05S', '06D', '09H')",9.065000000000001,0,130271.0
"('05S', '06D', '09S')",9.065000000000001,0,130271.0
"('05S', '06H', '09C')",9.065000000000001,0,130271.0
"('05S', '06H', '09D')",9.065000000000001,0,130271.0
"('05S', '06H', '09H')",9.065000000000001,0,130271.0
"('05S', '06H', '09S')",9.065000000000001,0,130271.0
"('05S', '06S', '09C')",9.065000000000001,0,130271.0
"('05S', '06S', '09D')",9.065000000000001,0,130271.0
"('05S', '06S', '09H')",9.065000000000001,0,130271.0
"('05S', '06S', '09S')",9.065000000000001,0,130271.0
"('04C', '06C', '09C')",9.064,0,127376.0
"('04C', '06C', '09D')",9.064,0,127376.0
"('04C', '06C', '09H')",9.064,0,127376.0
"('04C', '06C', '09S')",9.064,0,127376.0
"('04C', '06D', '09C')",9.064,0,127376.0
"('04C', '06D', '09D')",9.064,0,127376.0
"('04C', '06D', '09H')",9.064,0,127376.0
"('04C', '06D', '09S')",9.064,0,127376.0
"('04C', '06H', '09C')",9.064,0,127376.0
"('04C', '06H', '09D')",9.064,0,127376.0
"('04C', '06H', '09H')",9.064,0,127376.0
"('04C', '06H', '09S')",9.064,0,127376.0
"('04C', '06S', '09C')",9.064,0,127376.0
"('04C', '06S', '09D')",9.064,0,127376.0
"('04C', '06S', '09H')",9.064,0,127376.0
"('04C', '06S', '09S')",9.064,0,127376.0
"('04D', '06C', '09C')",9.064,0,127376.0
"('04D', '06C', '09D')",9.064,0,127376.0
"('04D', '06C', '09H')",9.064,0,127376.0
"('04D', '06C', '09S')",9.064,0,127376.0
"('04D', '06D', '09C')",9.064,0,127376.0
"('04D', '06D', '09D')",9.064,0,127376.0
"('04D', '06D', '09H')",9.064,0,127376.0
"('04D', '06D', '09S')",9.064,0,127376.0
"('04D', '06H', '09C')",9.064,0,127376.0
"('04D', '06H', '09D')",9.064,0,127376.0
"('04D', '06H', '09H')",9.064,0,127376.0
"('04D', '06H', '09S')",9.064,0,127376.0
"('04D', '06S', '09C')",9.064,0,127376.0
"('04D', '06S', '09D')",9.064,0,127376.0
"('04D', '06S', '09H')",9.064,0,127376.0
"('04D', '06S', '09S')",9.064,0,127376.0
"('04H', '06C', '09C')",9.064,0,127376.0
"('04H', '06C', '09D')",9.064,0,127376.0
"('04H', '06C', '09H')",9.064,0,127376.0
"('04H', '06C', '09S')",9.064,0,127376.0
"('04H', '06D', '09C')",9.064,0,127376.0
"('04H', '06D', '09D')",9.064,0,127376.0
"('04H', '06D', '09H')",9.064,0,127376.0
"('04H', '06D', '09S')",9.064,0,127376.0
"('04H', '06H', '09C')",9.064,0,127376.0
"('04H', '06H', '09D')",9.064,0,127376.0
"('04H', '06H', '09H')",9.064,0,127376.0
"('04H', '06H', '09S')",9.064,0,127376.0
"('04H', '06S', '09C')",9.064,0,127376.0
"('04H', '06S', '09D')",9.064,0,127376.0
"('04H', '06S', '09H')",9.064,0,127376.0
"('04H', '06S', '09S')",9.064,0,127376.0
"('04S', '06C', '09C')",9.064,0,127376.0
"('04S', '06C', '09D')",9.064,0,127376.0
"('04S', '06C', '09H')",9.064,0,127376.0
"('04S', '06C', '09S')",9.064,0,127376.0
"('04S', '06D', '09C')",9.064,0,127376.0
"('04S', '06D', '09D')",9.064,0,127376.0
"('04S', '06D', '09H')",9.064,0,127376.0
"('04S', '06D', '09S')",9.064,0,127376.0
"('04S', '06H', '09C')",9.064,0,127376.0
"('04S', '06H', '09D')",9.064,0,127376.0
"('04S', '06H', '09H')",9.064,0,127376.0
"('04S', '06H', '09S')",9.064,0,127376.0
"('04S', '06S', '09C')",9.064,0,127376.0
"('04S', '06S', '09D')",9.064,0,127376.0
"('04S', '06S', '09H')",9.064,0,127376.0
"('04S', '06S', '09S')",9.064,0,127376.0
"('03C', '06C', '09C')",9.063,0,124480.0
"('03C', '06C', '09D')",9.063,0,124480.0
"('03C', '06C', '09H')",9.063,0,124480.0
"('03C', '06C', '09S')",9.063,0,124480.0
"('03C', '06D', '09C')",9.063,0,124480.0
"('03C', '06D', '09D')",9.063,0,124480.0
"('03C', '06D', '09H')",9.063,0,124480.0
"('03C', '06D', '09S')",9.063,0,124480.0
"('03C', '06H', '09C')",9.063,0,124480.0
"('03C', '06H', '09D')",9.063,0,124480.0
"('03C', '06H', '09H')",9.063,0,124480.0
"('03C', '06H', '09S')",9.063,0,124480.0
"('03C', '06S', '09C')",9.063,0,124480.0
"('03C', '06S', '09D')",9.063,0,124480.0
"('03C', '06S', '09H')",9.063,0,124480.0
"('03C', '06S', '09S')",9.063,0,124480.0
"('03D', '06C', '09C')",9.063,0,124480.0
"('03D', '06C', '09D')",9.063,0,124480.0
"('03D', '06C', '09H')",9.063,0,124480.0
"('03D', '06C', '09S')",9.063,0,124480.0
"('03D', '06D', '09C')",9.063,0,124480.0
"('03D', '06D', '09D')",9.063,0,124480.0
"('03D', '06D', '09H')",9.063,0,124480.0
"('03D', '06D', '09S')",9.063,0,124480.0
"('03D', '06H', '09C')",9.063,0,124480.0
"('03D', '06H', '09D')",9.063,0,124480.0
"('03D', '06H', '09H')",9.063,0,124480.0
"('03D', '06H', '09S')",9.063,0,124480.0
"('03D', '06S', '09C')",9.063,0,124480.0
"('03D', '06S', '09D')",9.063,0,124480.0
"('03D', '06S', '09H')",9.063,0,124480.0
"('03D', '06S', '09S')",9.063,0,124480.0
"('03H', '06C', '09C')",9.063,0,124480.0
"('03H', '06C', '09D')",9.063,0,124480.0
"('03H', '06C', '09H')",9.063,0,124480.0
"('03H', '06C', '09S')",9.063,0,124480.0
"('03H', '06D', '09C')",9.063,0,124480.0
"('03H', '06D', '09D')",9.063,0,124480.0
"('03H', '06D', '09H')",9.063,0,124480.0
"('03H', '06D', '09S')",9.063,0,124480.0
"('03H', '06H', '09C')",9.063,0,124480.0
"('03H', '06H', '09D')",9.063,0,124480.0
"('03H', '06H', '09H')",9.063,0,124480.0
"('03H', '06H', '09S')",9.063,0,124480.0
"('03H', '06S', '09C')",9.063,0,124480.0
"('03H', '06S', '09D')",9.063,0,124480.0
"('03H', '06S', '09H')",9.063,0,124480.0
"('03H', '06S', '09S')",9.063,0,124480.0
"('03S', '06C', '09C')",9.063,0,124480.0
"('03S', '06C', '09D')",9.063,0,124480.0
"('03S', '06C', '09H')",9.063,0,124480.0
"('03S', '06C', '09S')",9.063,0,124480.0
"('03S', '06D', '09C')",9.063,0,124480.0
"('03S', '06D', '09D')",9.063,0,124480.0
"('03S', '06D', '09H')",9.063,0,124480.0
"('03S', '06D', '09S')",9.063,0,124480.0
"('03S', '06H', '09C')",9.063,0,124480.0
"('03S', '06H', '09D')",9.063,0,124480.0
"('03S', '06H', '09H')",9.063,0,124480.0
"('03S', '06H', '09S')",9.063,0,124480.0
"('03S', '06S', '09C')",9.063,0,124480.0
"('03S', '06S', '09D')",9.063,0,124480.0
"('03S', '06S', '09H')",9.063,0,124480.0
"('03S', '06S', '09S')",9.063,0,124480.0
"('02C', '06C', '09C')",9.062000000000001,0,121584.0
"('02C', '06C', '09D')",9.062000000000001,0,121584.0
"('02C', '06C', '09H')",9.062000000000001,0,121584.0
"('02C', '06C', '09S')",9.062000000000001,0,121584.0
"('02C', '06D', '09C')",9.062000000000001,0,121584.0
"('02C', '06D', '09D')",9.062000000000001,0,121584.0
"('02C', '06D', '09H')",9.062000000000001,0,121584.0
"('02C', '06D', '09S')",9.062000000000001,0,121584.0
"('02C', '06H', '09C')",9.062000000000001,0,121584.0
"('02C', '06H', '09D')",9.062000000000001,0,121584.0
"('02C', '06H', '09H')",9.062000000000001,0,121584.0
"('02C', '06H', '09S')",9.062000000000001,0,121584.0
"('02C', '06S', '09C')",9.062000000000001,0,121584.0
"('02C', '06S', '09D')",9.062000000000001,0,121584.0
"('02C', '06S', '09H')",9.062000000000001,0,121584.0
"('02C', '06S', '09S')",9.062000000000001,0,121584.0
"('02D', '06C', '09C')",9.062000000000001,0,121584.0
"('02D', '06C', '09D')",9.062000000000001,0,121584.0
"('02D', '06C', '09H')",9.062000000000001,0,121584.0
"('02D', '06C', '09S')",9.062000000000001,0,121584.0
"('02D', '06D', '09C')",9.062000000000001,0,121584.0
"('02D', '06D', '09D')",9.062000000000001,0,121584.0
"('02D', '06D', '09H')",9.062000000000001,0,121584.0
"('02D', '06D', '09S')",9.062000000000001,0,121584.0
"('02D', '06H', '09C')",9.062000000000001,0,121584.0
"('02D', '06H', '09D')",9.062000000000001,0,121584.0
"('02D', '06H', '09H')",9.062000000000001,0,121584.0
"('02D', '06H', '09S')",9.062000000000001,0,121584.0
"('02D', '06S', '09C')",9.062000000000001,0,121584.0
"('02D', '06S', '09D')",9.062000000000001,0,121584.0
"('02D', '06S', '09H')",9.062000000000001,0,121584.0
"('02D', '06S', '09S')",9.062000000000001,0,121584.0
"('02H', '06C', '09C')",9.062000000000001,0,121584.0
"('02H', '06C', '09D')",9.062000000000001,0,121584.0
"('02H', '06C', '09H')",9.062000000000001,0,121584.0
"('02H', '06C', '09S')",9.062000000000001,0,121584.0
"('02H', '06D', '09C')",9.062000000000001,0,121584.0
"('02H', '06D', '09D')",9.062000000000001,0,121584.0
"('02H', '06D', '09H')",9.062000000000001,0,121584.0
"('02H', '06D', '09S')",9.062000000000001,0,121584.0
"('02H', '06H', '09C')",9.062000000000001,0,121584.0
"('02H', '06H', '09D')",9.062000000000001,0,121584.0
"('02H', '06H', '09H')",9.062000000000001,0,121584.0
"('02H', '06H', '09S')",9.062000000000001,0,121584.0
"('02H', '06S', '09C')",9.062000000000001,0,121584.0
"('02H', '06S', '09D')",9.062000000000001,0,121584.0
"('02H', '06S', '09H')",9.062000000000001,0,121584.0
"('02H', '06S', '09S')",9.062000000000001,0,121584.0
"('02S', '06C', '09C')",9.062000000000001,0,121584.0
"('02S', '06C', '09D')",9.062000000000001,0,121584.0
"('02S', '06C', '09H')",9.062000000000001,0,121584.0
"('02S', '06C', '09S')",9.062000000000001,0,121584.0
"('02S', '06D', '09C')",9.062000000000001,0,121584.0
"('02S', '06D', '09D')",9.062000000000001,0,121584.0
"('02S', '06D', '09H')",9.062000000000001,0,121584.0
"('02S', '06D', '09S')",9.062000000000001,0,121584.0
"('02S', '06H', '09C')",9.062000000000001,0,121584.0
"('02S', '06H', '09D')",9.062000000000001,0,121584.0
"('02S', '06H', '09H')",9.062000000000001,0,121584.0
"('02S', '06H', '09S')",9.062000000000001,0,121584.0
"('02S', '06S', '09C')",9.062000000000001,0,121584.0
"('02S', '06S', '09D')",9.062000000000001,0,121584.0
"('02S', '06S', '09H')",9.062000000000001,0,121584.0
"('02S', '06S', '09S')",9.062000000000001,0,121584.0
"('04C', '05C', '09C')",9.054,0,118688.0
"('04C', '05C', '09D')",9.054,0,118688.0
"('04C', '05C', '09H')",9.054,0,118688.0
"('04C', '05C', '09S')",9.054,0,118688.0
"('04C', '05D', '09C')",9.054,0,118688.0
"('04C', '05D', '09D')",9.054,0,118688.0
"('04C', '05D', '09H')",9.054,0,118688.0
"('04C', '05D', '09S')",9.054,0,118688.0
"('04C', '05H', '09C')",9.054,0,118688.0
"('04C', '05H', '09D')",9.054,0,118688.0
"('04C', '05H', '09H')",9.054,0,118688.0
"('04C', '05H', '09S')",9.054,0,118688.0
"('04C', '05S', '09C')",9.054,0,118688.0
"('04C', '05S', '09D')",9.054,0,118688.0
"('04C', '05S', '09H')",9.054,0,118688.0
"('04C', '05S', '09S')",9.054,0,118688.0
"('04D', '05C', '09C')",9.054,0,118688.0
"('04D', '05C', '09D')",9.054,0,118688.0
"('04D', '05C', '09H')",9.054,0,118688.0
"('04D', '05C', '09S')",9.054,0,118688.0
"('04D', '05D', '09C')",9.054,0,118688.0
"('04D', '05D', '09D')",9.054,0,118688.0
"('04D', '05D', '09H')",9.054,0,118688.0
"('04D', '05D', '09S')",9.054,0,118688.0
"('04D', '05H', '09C')",9.054,0,118688.0
"('04D', '05H', '09D')",9.054,0,118688.0
"('04D', '05H', '09H')",9.054,0,118688.0
"('04D', '05H', '09S')",9.054,0,118688.0
"('04D', '05S', '09C')",9.054,0,118688.0
"('04D', '05S', '09D')",9.054,0,118688.0
"('04D', '05S', '09H')",9.054,0,118688.0
"('04D', '05S', '09S')",9.054,0,118688.0
"('04H', '05C', '09C')",9.054,0,118688.0
"('04H', '05C', '09D')",9.054,0,118688.0
"('04H', '05C', '09H')",9.054,0,118688.0
"('04H', '05C', '09S')",9.054,0,118688.0
"('04H', '05D', '09C')",9.054,0,118688.0
"('04H', '05D', '09D')",9.054,0,118688.0
"('04H', '05D', '09H')",9.054,0,118688.0
"('04H', '05D', '09S')",9.054,0,118688.0
"('04H', '05H', '09C')",9.054,0,118688.0
"('04H', '05H', '09D')",9.054,0,118688.0
"('04H', '05H', '09H')",9.054,0,118688.0
"('04H', '05H', '09S')",9.054,0,118688.0
"('04H', '05S', '09C')",9.054,0,118688.0
"('04H', '05S', '09D')",9.054,0,118688.0
"('04H', '05S', '09H')",9.054,0,118688.0
"('04H', '05S', '09S')",9.054,0,118688.0
"('04S', '05C', '09C')",9.054,0,118688.0
"('04S', '05C', '09D')",9.054,0,118688.0
"('04S', '05C', '09H')",9.054,0,118688.0
"('04S', '05C', '09S')",9.054,0,118688.0
"('04S', '05D', '09C')",9.054,0,118688.0
"('04S', '05D', '09D')",9.054,0,118688.0
"('04S', '05D', '09H')",9.054,0,118688.0
"('04S', '05D', '09S')",9.054,0,118688.0
"('04S', '05H', '09C')",9.054,0,118688.0
"('04S', '05H', '09D')",9.054,0,118688.0
"('04S', '05H', '09H')",9.054,0,118688.0
"('04S', '05H', '09S')",9.054,0,118688.0
"('04S', '05S', '09C')",9.054,0,118688.0
"('04S', '05S', '09D')",9.054,0,118688.0
"('04S', '05S', '09H')",9.054,0,118688.0
"('04S', '05S', '09S')",9.054,0,118688.0
"('03C', '05C', '09C')",9.053,0,115792.0
"('03C', '05C', '09D')",9.053,0,115792.0
"('03C', '05C', '09H')",9.053,0,115792.0
"('03C', '05C', '09S')",9.053,0,115792.0
"('03C', '05D', '09C')",9.053,0,115792.0
"('03C', '05D', '09D')",9.053,0,115792.0
"('03C', '05D', '09H')",9.053,0,115792.0
"('03C', '05D', '09S')",9.053,0,115792.0
"('03C', '05H', '09C')",9.053,0,115792.0
"('03C', '05H', '09D')",9.053,0,115792.0
"('03C', '05H', '09H')",9.053,0,115792.0
"('03C', '05H', '09S')",9.053,0,115792.0
"('03C', '05S', '09C')",9.053,0,115792.0
"('03C', '05S', '09D')",9.053,0,115792.0
"('03C', '05S', '09H')",9.053,0,115792.0
"('03C', '05S', '09S')",9.053,0,115792.0
"('03D', '05C', '09C')",9.053,0,115792.0
"('03D', '05C', '09D')",9.053,0,115792.0
"('03D', '05C', '09H')",9.053,0,115792.0
"('03D', '05C', '09S')",9.053,0,115792.0
"('03D', '05D', '09C')",9.053,0,115792.0
"('03D', '05D', '09D')",9.053,0,115792.0
"('03D', '05D', '09H')",9.053,0,115792.0
"('03D', '05D', '09S')",9.053,0,115792.0
"('03D', '05H', '09C')",9.053,0,115792.0
"('03D', '05H', '09D')",9.053,0,115792.0
"('03D', '05H', '09H')",9.053,0,115792.0
"('03D', '05H', '09S')",9.053,0,115792.0
"('03D', '05S', '09C')",9.053,0,115792.0
"('03D', '05S', '09D')",9.053,0,115792.0
"('03D', '05S', '09H')",9.053,0,115792.0
"('03D', '05S', '09S')",9.053,0,115792.0
"('03H', '05C', '09C')",9.053,0,115792.0
"('03H', '05C', '09D')",9.053,0,115792.0
"('03H', '05C', '09H')",9.053,0,115792.0
"('03H', '05C', '09S')",9.053,0,115792.0
"('03H', '05D', '09C')",9.053,0,115792.0
"('03H', '05D', '09D')",9.053,0,115792.0
"('03H', '05D', '09H')",9.053,0,115792.0
"('03H', '05D', '09S')",9.053,0,115792.0
"('03H', '05H', '09C')",9.053,0,115792.0
"('03H', '05H', '09D')",9.053,0,115792.0
"('03H', '05H', '09H')",9.053,0,115792.0
"('03H', '05H', '09S')",9.053,0,115792.0
"('03H', '05S', '09C')",9.053,0,115792.0
"('03H', '05S', '09D')",9.053,0,115792.0
"('03H', '05S', '09H')",9.053,0,115792.0
"('03H', '05S', '09S')",9.053,0,115792.0
"('03S', '05C', '09C')",9.053,0,115792.0
"('03S', '05C', '09D')",9.053,0,115792.0
"('03S', '05C', '09H')",9.053,0,115792.0
"('03S', '05C', '09S')",9.053,0,115792.0
"('03S', '05D', '09C')",9.053,0,115792.0
"('03S', '05D', '09D')",9.053,0,115792.0
"('03S', '05D', '09H')",9.053,0,115792.0
"('03S', '05D', '09S')",9.053,0,115792.0
"('03S', '05H', '09C')",9.053,0,115792.0
"('03S', '05H', '09D')",9.053,0,115792.0
"('03S', '05H', '09H')",9.053,0,115792.0
"('03S', '05H', '09S')",9.053,0,115792.0
"('03S', '05S', '09C')",9.053,0,115792.0
"('03S', '05S', '09D')",9.053,0,115792.0
"('03S', '05S', '09H')",9.053,0,115792.0
"('03S', '05S', '09S')",9.053,0,115792.0
"('02C', '05C', '09C')",9.052000000000001,0,112896.0
"('02C', '05C', '09D')",9.052000000000001,0,112896.0
"('02C', '05C', '09H')",9.052000000000001,0,112896.0
"('02C', '05C', '09S')",9.052000000000001,0,112896.0
"('02C', '05D', '09C')",9.052000000000001,0,112896.0
"('02C', '05D', '09D')",9.052000000000001,0,112896.0
"('02C', '05D', '09H')",9.052000000000001,0,112896.0
"('02C', '05D', '09S')",9.052000000000001,0,112896.0
"('02C', '05H', '09C')",9.052000000000001,0,112896.0
"('02C', '05H', '09D')",9.052000000000001,0,112896.0
"('02C', '05H', '09H')",9.052000000000001,0,112896.0
"('02C', '05H', '09S')",9.052000000000001,0,112896.0
"('02C', '05S', '09C')",9.052000000000001,0,112896.0
"('02C', '05S', '09D')",9.052000000000001,0,112896.0
"('02C', '05S', '09H')",9.052000000000001,0,112896.0
"('02C', '05S', '09S')",9.052000000000001,0,112896.0
"('02D', '05C', '09C')",9.052000000000001,0,112896.0
"('02D', '05C', '09D')",9.052000000000001,0,112896.0
"('02D', '05C', '09H')",9.052000000000001,0,112896.0
"('02D', '05C', '09S')",9.052000000000001,0,112896.0
"('02D', '05D', '09C')",9.052000000000001,0,112896.0
"('02D', '05D', '09D')",9.052000000000001,0,112896.0
"('02D', '05D', '09H')",9.052000000000001,0,112896.0
"('02D', '05D', '09S')",9.052000000000001,0,112896.0
"('02D', '05H', '09C')",9.052000000000001,0,112896.0
"('02D', '05H', '09D')",9.052000000000001,0,112896.0
"('02D', '05H', '09H')",9.052000000000001,0,112896.0
"('02D', '05H', '09S')",9.052000000000001,0,112896.0
"('02D', '05S', '09C')",9.052000000000001,0,112896.0
"('02D', '05S', '09D')",9.052000000000001,0,112896.0
"('02D', '05S', '09H')",9.052000000000001,0,112896.0
"('02D', '05S', '09S')",9.052000000000001,0,112896.0
"('02H', '05C', '09C')",9.052000000000001,0,112896.0
"('02H', '05C', '09D')",9.052000000000001,0,112896.0
"('02H', '05C', '09H')",9.052000000000001,0,112896.0
"('02H', '05C', '09S')",9.052000000000001,0,112896.0
"('02H', '05D', '09C')",9.052000000000001,0,112896.0
"('02H', '05D', '09D')",9.052000000000001,0,112896.0
"('02H', '05D', '09H')",9.052000000000001,0,112896.0
"('02H', '05D', '09S')",9.052000000000001,0,112896.0
"('02H', '05H', '09C')",9.052000000000001,0,112896.0
"('02H', '05H', '09D')",9.052000000000001,0,112896.0
"('02H', '05H', '09H')",9.052000000000001,0,112896.0
"('02H', '05H', '09S')",9.052000000000001,0,112896.0
"('02H', '05S', '09C')",9.052000000000001,0,112896.0
"('02H', '05S', '09D')",9.052000000000001,0,112896.0
"('02H', '05S', '09H')",9.052000000000001,0,112896.0
"('02H', '05S', '09S')",9.052000000000001,0,112896.0
"('02S', '05C', '09C')",9.052000000000001,0,112896.0
"('02S', '05C', '09D')",9.052000000000001,0,112896.0
"('02S', '05C', '09H')",9.052000000000001,0,112896.0
"('02S', '05C', '09S')",9.052000000000001,0,112896.0
"('02S', '05D', '09C')",9.052000000000001,0,112896.0
"('02S', '05D', '09D')",9.052000000000001,0,112896.0
"('02S', '05D', '09H')",9.052000000000001,0,112896.0
"('02S', '05D', '09S')",9.052000000000001,0,112896.0
"('02S', '05H', '09C')",9.052000000000001,0,112896.0
"('02S', '05H', '09D')",9.052000000000001,0,112896.0
"('02S', '05H', '09H')",9.052000000000001,0,112896.0
"('02S', '05H', '09S')",9.052000000000001,0,112896.0
"('02S', '05S', '09C')",9.052000000000001,0,112896.0
"('02S', '05S', '09D')",9.052000000000001,0,112896.0
"('02S', '05S', '09H')",9.052000000000001,0,112896.0
"('02S', '05S', '09S')",9.052000000000001,0,112896.0
"('03C', '04C', '09C')",9.043,0,110000.0
"('03C', '04C', '09D')",9.043,0,110000.0
"('03C', '04C', '09H')",9.043,0,110000.0
"('03C', '04C', '09S')",9.043,0,110000.0
"('03C', '04D', '09C')",9.043,0,110000.0
"('03C', '04D', '09D')",9.043,0,110000.0
"('03C', '04D', '09H')",9.043,0,110000.0
"('03C', '04D', '09S')",9.043,0,110000.0
"('03C', '04H', '09C')",9.043,0,110000.0
"('03C', '04H', '09D')",9.043,0,110000.0
"('03C', '04H', '09H')",9.043,0,110000.0
"('03C', '04H', '09S')",9.043,0,110000.0
"('03C', '04S', '09C')",9.043,0,110000.0
"('03C', '04S', '09D')",9.043,0,110000.0
"('03C', '04S', '09H')",9.043,0,110000.0
"('03C', '04S', '09S')",9.043,0,110000.0
"('03D', '04C', '09C')",9.043,0,110000.0
"('03D', '04C', '09D')",9.043,0,110000.0
"('03D', '04C', '09H')",9.043,0,110000.0
"('03D', '04C', '09S')",9.043,0,110000.0
"('03D', '04D', '09C')",9.043,0,110000.0
"('03D', '04D', '09D')",9.043,0,110000.0
"('03D', '04D', '09H')",9.043,0,110000.0
"('03D', '04D', '09S')",9.043,0,110000.0
"('03D', '04H', '09C')",9.043,0,110000.0
"('03D', '04H', '09D')",9.043,0,110000.0
"('03D', '04H', '09H')",9.043,0,110000.0
"('03D', '04H', '09S')",9.043,0,110000.0
"('03D', '04S', '09C')",9.043,0,110000.0
"('03D', '04S', '09D')",9.043,0,110000.0
"('03D', '04S', '09H')",9.043,0,110000.0
"('03D', '04S', '09S')",9.043,0,110000.0
"('03H', '04C', '09C')",9.043,0,110000.0
"('03H', '04C', '09D')",9.043,0,110000.0
"('03H', '04C', '09H')",9.043,0,110000.0
"('03H', '04C', '09S')",9.043,0,110000.0
"('03H', '04D', '09C')",9.043,0,110000.0
"('03H', '04D', '09D')",9.043,0,110000.0
"('03H', '04D', '09H')",9.043,0,110000.0
"('03H', '04D', '09S')",9.043,0,110000.0
"('03H', '04H', '09C')",9.043,0,110000.0
"('03H', '04H', '09D')",9.043,0,110000.0
"('03H', '04H', '09H')",9.043,0,110000.0
"('03H', '04H', '09S')",9.043,0,110000.0
"('03H', '04S', '09C')",9.043,0,110000.0
"('03H', '04S', '09D')",9.043,0,110000.0
"('03H', '04S', '09H')",9.043,0,110000.0
"('03H', '04S', '09S')",9.043,0,110000.0
"('03S', '04C', '09C')",9.043,0,110000.0
"('03S', '04C', '09D')",9.043,0,110000.0
"('03S', '04C', '09H')",9.043,0,110000.0
"('03S', '04C', '09S')",9.043,0,110000.0
"('03S', '04D', '09C')",9.043,0,110000.0
"('03S', '04D', '09D')",9.043,0,110000.0
"('03S', '04D', '09H')",9.043,0,110000.0
"('03S', '04D', '09S')",9.043,0,110000.0
"('03S', '04H', '09C')",9.043,0,110000.0
"('03S', '04H', '09D')",9.043,0,110000.0
"('03S', '04H', '09H')",9.043,0,110000.0
"('03S', '04H', '09S')",9.043,0,110000.0
"('03S', '04S', '09C')",9.043,0,110000.0
"('03S', '04S', '09D')",9.043,0,110000.0
"('03S', '04S', '09H')",9.043,0,110000.0
"('03S', '04S', '09S')",9.043,0,110000.0
"('02C', '04C', '09C')",9.042,0,107104.0
"('02C', '04C', '09D')",9.042,0,107104.0
"('02C', '04C', '09H')",9.042,0,107104.0
"('02C', '04C', '09S')",9.042,0,107104.0
"('02C', '04D', '09C')",9.042,0,107104.0
"('02C', '04D', '09D')",9.042,0,107104.0
"('02C', '04D', '09H')",9.042,0,107104.0
"('02C', '04D', '09S')",9.042,0,107104.0
"('02C', '04H', '09C')",9.042,0,107104.0
"('02C', '04H', '09D')",9.042,0,107104.0
"('02C', '04H', '09H')",9.042,0,107104.0
"('02C', '04H', '09S')",9.042,0,107104.0
"('02C', '04S', '09C')",9.042,0,107104.0
"('02C', '04S', '09D')",9.042,0,107104.0
"('02C', '04S', '09H')",9.042,0,107104.0
"('02C', '04S', '09S')",9.042,0,107104.0
